programme,beneficiary_id,canonical_person_id,canonical_national_id
SCH,SCH-000790,341,30485751
SCH,SCH-000791,2945,30047069
SCH,SCH-000792,1833,70640795
SCH,SCH-000793,901,64286033
SCH,SCH-000794,2320,54343467
SCH,SCH-000795,582,53305731
SCH,SCH-000796,1240,83381520
SCH,SCH-000797,2345,40540451
SCH,SCH-000798,2907,95347156
SCH,SCH-000799,1895,82486770
SCH,SCH-000800,1079,99543733
SCH,SCH-000801,1524,68802124
SCH,SCH-000802,1051,72284373
SCH,SCH-000803,35,10632635
SCH,SCH-000804,2915,97499117
SCH,SCH-000805,2384,11630877
SCH,SCH-000806,14,63415303
SCH,SCH-000807,1216,13713066
SCH,SCH-000808,1064,72390872
SCH,SCH-000809,143,90783964
SCH,SCH-000810,2836,64020132
SCH,SCH-000811,761,38947425
SCH,SCH-000812,1703,62862467
SCH,SCH-000813,2756,46018367
SCH,SCH-000814,2499,43247799
SCH,SCH-000815,2813,11263526
SCH,SCH-000816,1438,58269850
SCH,SCH-000817,1427,73366381
SCH,SCH-000818,1398,34216590
SCH,SCH-000819,60,64644684
SCH,SCH-000820,2043,52549710
SCH,SCH-000821,495,56673900
SCH,SCH-000822,526,87368164
SCH,SCH-000823,982,61440401
SCH,SCH-000824,1878,68152649
SCH,SCH-000825,2439,99624588
SCH,SCH-000826,1460,40299882
SCH,SCH-000827,2271,19509607
SCH,SCH-000828,1771,56995391
SCH,SCH-000829,2388,18667877
SCH,SCH-000830,179,36512868
SCH,SCH-000831,1627,75817532
SCH,SCH-000832,1867,69278774
SCH,SCH-000833,2894,93868796
SCH,SCH-000834,228,61753132
SCH,SCH-000835,452,58537393
SCH,SCH-000836,2061,72002380
SCH,SCH-000837,2434,42454583
SCH,SCH-000838,2041,68606757
SCH,SCH-000839,2672,74434188
SCH,SCH-000840,1804,11123267
SCH,SCH-000841,511,30448683
SCH,SCH-000842,2928,28206262
SCH,SCH-000843,2419,60204030
SCH,SCH-000844,919,36003419
SCH,SCH-000845,2911,24320131
SCH,SCH-000846,2261,32662280
SCH,SCH-000847,1994,15062785
SCH,SCH-000848,546,36911168
SCH,SCH-000849,15,11523452
SCH,SCH-000850,622,58561828
SCH,SCH-000851,2585,69224618
SCH,SCH-000852,55,28082355
SCH,SCH-000853,243,85584413
SCH,SCH-000854,1345,93410225
SCH,SCH-000855,1422,27988956
SCH,SCH-000856,2465,27632071
SCH,SCH-000857,2939,59431339
SCH,SCH-000858,1748,98126574
SCH,SCH-000859,349,44330502
SCH,SCH-000860,163,78870570
SCH,SCH-000861,2011,82794055
SCH,SCH-000862,1489,43915764
SCH,SCH-000863,2852,79630194
SCH,SCH-000864,91,13017249
SCH,SCH-000865,465,62063088
SCH,SCH-000866,822,10370853
SCH,SCH-000867,1774,15961044
SCH,SCH-000868,2663,47628190
SCH,SCH-000869,2652,55552113
SCH,SCH-000870,1743,44518559
SCH,SCH-000871,1476,28774471
SCH,SCH-000872,84,79386491
SCH,SCH-000873,2563,28699996
SCH,SCH-000874,1380,75939468
SCH,SCH-000875,1142,25046526
SCH,SCH-000876,2524,35144936
SCH,SCH-000877,2821,90921574
SCH,SCH-000878,1799,87031272
SCH,SCH-000879,607,71740969
SCH,SCH-000880,2422,34260309
SCH,SCH-000881,2173,33218937
SCH,SCH-000882,2772,44612609
SCH,SCH-000883,2393,57887366
SCH,SCH-000884,141,72213255
SCH,SCH-000885,2440,65243280
SCH,SCH-000886,1674,86986647
SCH,SCH-000887,2075,78782838
SCH,SCH-000888,1687,25681323
SCH,SCH-000889,944,47299640
SCH,SCH-000890,2358,87034382
SCH,SCH-000891,1810,37921512
SCH,SCH-000892,1449,14985525
SCH,SCH-000893,2625,42945212
SCH,SCH-000894,345,72505408
SCH,SCH-000895,262,75655873
SCH,SCH-000896,961,88448668
SCH,SCH-000897,568,46167085
SCH,SCH-000898,242,62504528
SCH,SCH-000899,2721,43538762
SCH,SCH-000900,57,82978342
SCH,SCH-000901,2258,20439138
SCH,SCH-000902,2553,23766380
SCH,SCH-000903,889,63296865
SCH,SCH-000904,651,65277579
SCH,SCH-000905,339,71195665
SCH,SCH-000906,2594,18579673
SCH,SCH-000907,654,72365495
SCH,SCH-000908,208,40317689
SCH,SCH-000909,2685,73369617
SCH,SCH-000910,1786,39413080
SCH,SCH-000911,1989,38402180
SCH,SCH-000912,1848,55649927
SCH,SCH-000913,1755,85887403
SCH,SCH-000914,80,81344862
SCH,SCH-000915,2065,81874786
SCH,SCH-000916,1146,26935536
SCH,SCH-000917,803,12458919
SCH,SCH-000918,2232,18537725
SCH,SCH-000919,2923,14511005
SCH,SCH-000920,2219,19273191
SCH,SCH-000921,1080,19160128
SCH,SCH-000922,535,23316648
SCH,SCH-000923,2654,78175036
SCH,SCH-000924,754,18990534
SCH,SCH-000925,610,48164274
SCH,SCH-000926,978,86057239
SCH,SCH-000927,441,45545064
SCH,SCH-000928,2409,37154707
SCH,SCH-000929,2710,75343668
SCH,SCH-000930,2694,27879065
SCH,SCH-000931,396,15679986
SCH,SCH-000932,320,61660590
SCH,SCH-000933,1535,47549647
SCH,SCH-000934,2774,25651239
SCH,SCH-000935,1492,48333001
SCH,SCH-000936,1498,27668895
SCH,SCH-000937,1202,89118492
SCH,SCH-000938,1250,59587404
SCH,SCH-000939,2116,74547148
SCH,SCH-000940,577,35338379
SCH,SCH-000941,317,84776506
SCH,SCH-000942,2003,26692837
SCH,SCH-000943,34,66434872
SCH,SCH-000944,600,24957006
SCH,SCH-000945,1834,31889608
SCH,SCH-000946,2158,43170318
SCH,SCH-000947,2123,29741598
SCH,SCH-000948,340,28778595
SCH,SCH-000949,1602,31245020
SCH,SCH-000950,1210,37425725
SCH,SCH-000951,2946,20253315
SCH,SCH-000952,1934,80647142
SCH,SCH-000953,521,14918680
SCH,SCH-000954,2717,16882306
SCH,SCH-000955,2340,32046483
SCH,SCH-000956,598,83012855
SCH,SCH-000957,2599,20525655
SCH,SCH-000958,1528,77465708
SCH,SCH-000959,358,48143081
SCH,SCH-000960,1920,97518125
SCH,SCH-000961,380,80458179
SCH,SCH-000962,1719,23089706
SCH,SCH-000963,894,34546715
SCH,SCH-000964,2212,19026390
SCH,SCH-000965,1887,58660985
SCH,SCH-000966,2451,71384698
SCH,SCH-000967,1569,33851205
SCH,SCH-000968,2583,56646447
SCH,SCH-000969,1936,19717833
SCH,SCH-000970,1840,45149345
SCH,SCH-000971,1304,14273658
SCH,SCH-000972,1725,25226934
SCH,SCH-000973,1529,63223998
SCH,SCH-000974,2603,32258756
SCH,SCH-000975,385,61617675
SCH,SCH-000976,1258,38292455
SCH,SCH-000977,2010,95190598
SCH,SCH-000978,1318,85171040
SCH,SCH-000979,717,33883732
SCH,SCH-000980,818,40109240
SCH,SCH-000981,576,23306584
SCH,SCH-000982,1731,30344320
SCH,SCH-000983,2317,81833417
SCH,SCH-000984,801,29920279
SCH,SCH-000985,2701,90316913
SCH,SCH-000986,2573,52846556
SCH,SCH-000987,2659,55049676
SCH,SCH-000988,2586,36943494
SCH,SCH-000989,1485,28156328
SCH,SCH-000990,1370,92746886
SCH,SCH-000991,2458,28785946
SCH,SCH-000992,2593,57455285
SCH,SCH-000993,223,79427754
SCH,SCH-000994,174,83608832
SCH,SCH-000995,1721,71814219
SCH,SCH-000996,2892,62794884
SCH,SCH-000997,1125,37618698
SCH,SCH-000998,2759,38731535
SCH,SCH-000999,2972,88091841
SCH,SCH-001000,2249,12346084
SCH,SCH-001001,2301,65823059
SCH,SCH-001002,2227,30641480
SCH,SCH-001003,288,18024377
SCH,SCH-001004,471,34049258
SCH,SCH-001005,201,18234220
SCH,SCH-001006,1762,29886386
SCH,SCH-001007,1111,43316955
SCH,SCH-001008,2304,35431755
SCH,SCH-001009,2807,64788573
SCH,SCH-001010,426,79651607
SCH,SCH-001011,1123,50983865
SCH,SCH-001012,883,81563076
SCH,SCH-001013,1738,45143561
SCH,SCH-001014,1337,77959317
SCH,SCH-001015,650,49761155
SCH,SCH-001016,2486,17082790
SCH,SCH-001017,1191,97489300
SCH,SCH-001018,2310,53158132
SCH,SCH-001019,2677,17625072
SCH,SCH-001020,2978,66844852
SCH,SCH-001021,2549,68829908
SCH,SCH-001022,1049,10357092
SCH,SCH-001023,2534,14305217
SCH,SCH-001024,1431,18604884
SCH,SCH-001025,455,16357179
SCH,SCH-001026,1584,86520791
SCH,SCH-001027,988,42390660
SCH,SCH-001028,1702,63573878
SCH,SCH-001029,2802,10713121
SCH,SCH-001030,668,66755255
SCH,SCH-001031,1511,25851419
SCH,SCH-001032,2866,10596673
SCH,SCH-001033,1016,99224381
SCH,SCH-001034,2820,34874358
SCH,SCH-001035,1225,90458662
SCH,SCH-001036,1383,78189543
SCH,SCH-001037,2806,59388622
SCH,SCH-001038,2960,70007583
SCH,SCH-001039,1862,91772015
SCH,SCH-001040,2119,78148504
SCH,SCH-001041,135,32650041
SCH,SCH-001042,2193,19492547
SCH,SCH-001043,1263,66132595
SCH,SCH-001044,1005,80935218
SCH,SCH-001045,2906,42854392
SCH,SCH-001046,116,88306842
SCH,SCH-001047,240,72117013
SCH,SCH-001048,558,68402385
SCH,SCH-001049,1355,36358707
SCH,SCH-001050,1855,71596905
SCH,SCH-001051,1546,45152963
SCH,SCH-001052,428,25457874
SCH,SCH-001053,2295,46990787
SCH,SCH-001054,1582,31840594
SCH,SCH-001055,1100,13225980
SCH,SCH-001056,2577,88153810
SCH,SCH-001057,2352,57509988
SCH,SCH-001058,2965,41277403
SCH,SCH-001059,2509,92720952
SCH,SCH-001060,990,63217173
SCH,SCH-001061,1114,34608805
SCH,SCH-001062,479,46004061
SCH,SCH-001063,1024,56982946
SCH,SCH-001064,1676,83018930
SCH,SCH-001065,1373,12648580
SCH,SCH-001066,1853,24649741
SCH,SCH-001067,32,50998106
SCH,SCH-001068,496,62560511
SCH,SCH-001069,1635,85902034
SCH,SCH-001070,1059,87921068
SCH,SCH-001071,2578,84618453
SCH,SCH-001072,2709,72895019
SCH,SCH-001073,776,19178028
SCH,SCH-001074,2903,52414064
SCH,SCH-001075,642,77121355
SCH,SCH-001076,1314,81436260
SCH,SCH-001077,2155,67643368
SCH,SCH-001078,1168,81973483
SCH,SCH-001079,481,40333941
SCH,SCH-001080,528,81260169
SCH,SCH-001081,701,36252609
SCH,SCH-001082,383,47117787
SCH,SCH-001083,1131,41208729
SCH,SCH-001084,2029,72923973
SCH,SCH-001085,2036,85891673
SCH,SCH-001086,1622,61372134
SCH,SCH-001087,1503,28008622
SCH,SCH-001088,843,62687851
SCH,SCH-001089,840,93612431
SCH,SCH-001090,2051,41923612
SCH,SCH-001091,1695,21965928
SCH,SCH-001092,1062,91506018
SCH,SCH-001093,5,96969050
SCH,SCH-001094,2706,39783273
SCH,SCH-001095,2012,92278420
SCH,SCH-001096,844,45365918
SCH,SCH-001097,2311,39924449
SCH,SCH-001098,870,62194039
SCH,SCH-001099,1706,84819541
SCH,SCH-001100,1187,30944246
SCH,SCH-001101,1948,43296039
SCH,SCH-001102,1406,74731404
SCH,SCH-001103,1863,53969051
SCH,SCH-001104,2278,11083382
SCH,SCH-001105,1982,43777420
SCH,SCH-001106,2967,15838870
SCH,SCH-001107,646,19711151
SCH,SCH-001108,93,54335867
SCH,SCH-001109,1004,53298009
SCH,SCH-001110,2887,22553839
SCH,SCH-001111,1685,86830303
SCH,SCH-001112,2929,27371884
SCH,SCH-001113,384,72220991
SCH,SCH-001114,2321,80202733
SCH,SCH-001115,1095,46797799
SCH,SCH-001116,39,60012498
SCH,SCH-001117,581,34566728
SCH,SCH-001118,1558,68964116
SCH,SCH-001119,1477,75565298
SCH,SCH-001120,1220,45449104
SCH,SCH-001121,680,51570260
SCH,SCH-001122,1257,46854409
SCH,SCH-001123,1307,17350085
SCH,SCH-001124,398,14665068
SCH,SCH-001125,331,45109738
SCH,SCH-001126,1812,80957420
SCH,SCH-001127,1792,72878778
SCH,SCH-001128,2533,77699065
SCH,SCH-001129,782,99363234
SCH,SCH-001130,1890,61599700
SCH,SCH-001131,2318,24569958
SCH,SCH-001132,692,65798756
SCH,SCH-001133,922,69372702
SCH,SCH-001134,209,10292428
SCH,SCH-001135,937,52881821
SCH,SCH-001136,2361,30793913
SCH,SCH-001137,1973,56991068
SCH,SCH-001138,249,39566459
SCH,SCH-001139,2230,21646351
SCH,SCH-001140,1551,96244314
SCH,SCH-001141,2681,79177210
SCH,SCH-001142,2808,64003293
SCH,SCH-001143,675,56814976
SCH,SCH-001144,168,45651567
SCH,SCH-001145,2109,36869304
SCH,SCH-001146,1883,35980604
SCH,SCH-001147,141,72213255
SCH,SCH-001148,2708,68256986
SCH,SCH-001149,282,91786040
SCH,SCH-001150,1558,68964116
SCH,SCH-001151,2681,79177210
SCH,SCH-001152,646,19711151
SCH,SCH-001153,1551,96244314
SCH,SCH-001154,2253,84965763
SCH,SCH-001155,1847,74492536
SCH,SCH-001156,493,52146187
SCH,SCH-001157,1883,35980604
SCH,SCH-001158,817,67937221
SCH,SCH-001159,191,23346779
SCH,SCH-001160,2330,37406375
SCH,SCH-001161,1923,21477571
SCH,SCH-001162,2534,14305217
SCH,SCH-001163,255,58582114
SCH,SCH-001164,799,52582456
SCH,SCH-001165,1049,10357092
SCH,SCH-001166,209,10292428
SCH,SCH-001167,1982,43777420
SCH,SCH-001168,2471,16927312
SCH,SCH-001169,2247,80425944
SCH,SCH-001170,357,71036929
SCH,SCH-001171,1123,50983865
SCH,SCH-001172,1674,86986647
SCH,SCH-001173,396,15679986
SCH,SCH-001174,2618,83601776
SCH,SCH-001175,684,13306687
SCH,SCH-001176,1824,12193862
SCH,SCH-001177,741,30559033
SCH,SCH-001178,2786,90190366
SCH,SCH-001179,2269,11991297
SCH,SCH-001180,2739,93792514
SCH,SCH-001181,1114,34608805
SCH,SCH-001182,634,81933142
SCH,SCH-001183,893,88387626
SCH,SCH-001184,2875,66772359
SCH,SCH-001185,2447,83425325
SCH,SCH-001186,14,63415303
SCH,SCH-001187,1098,90611355
SCH,SCH-001188,1839,65192060
SCH,SCH-001189,976,99571805
SCH,SCH-001190,1287,46102405
SCH,SCH-001191,927,56268308
SCH,SCH-001192,556,67054128
SCH,SCH-001193,331,45109738
SCH,SCH-001194,406,42292892
SCH,SCH-001195,35,10632635
SCH,SCH-001196,462,51910609
SCH,SCH-001197,1718,74354434
SCH,SCH-001198,2144,41665325
SCH,SCH-001199,2538,75796428
SCH,SCH-001200,2478,14874387
SCH,SCH-001201,1375,49320205
SCH,SCH-001202,1895,82486770
SCH,SCH-001203,2218,63659879
SCH,SCH-001204,1061,38790311
SCH,SCH-001205,1490,36103070
SCH,SCH-001206,2852,79630194
SCH,SCH-001207,1679,13856812
SCH,SCH-001208,2807,64788573
SCH,SCH-001209,265,60543809
SCH,SCH-001210,208,40317689
SCH,SCH-001211,401,61846177
SCH,SCH-001212,1878,68152649
SCH,SCH-001213,1374,85643715
SCH,SCH-001214,866,37383624
SCH,SCH-001215,2865,97037399
SCH,SCH-001216,885,39510147
SCH,SCH-001217,1186,80973199
SCH,SCH-001218,748,52097153
SCH,SCH-001219,526,87368164
SCH,SCH-001220,568,46167085
SCH,SCH-001221,856,55161836
SCH,SCH-001222,1116,87653536
SCH,SCH-001223,1074,84166566
SCH,SCH-001224,2090,78479889
SCH,SCH-001225,39,60012498
SCH,SCH-001226,153,70388500
SCH,SCH-001227,118,50790697
SCH,SCH-001228,1511,25851419
SCH,SCH-001229,2462,17773636
SCH,SCH-001230,110,89426243
SCH,SCH-001231,1092,95094024
SCH,SCH-001232,1206,28237898
SCH,SCH-001233,1472,71524281
SCH,SCH-001234,282,91786040
SCH,SCH-001235,900,18115148
SCH,SCH-001236,1202,89118492
SCH,SCH-001237,1412,19576043
SCH,SCH-001238,1936,19717833
SCH,SCH-001239,2461,89013846
SCH,SCH-001240,1569,33851205
SCH,SCH-001241,2340,32046483
SCH,SCH-001242,268,28164926
SCH,SCH-001243,1503,28008622
SCH,SCH-001244,2250,15200255
SCH,SCH-001245,135,32650041
SCH,SCH-001246,262,75655873
SCH,SCH-001247,684,13306687
SCH,SCH-001248,1205,53764429
SCH,SCH-001249,2024,97670851
SCH,SCH-001250,1116,87653536
SCH,SCH-001251,452,58537393
SCH,SCH-001252,426,79651607
SCH,SCH-001253,115,81624345
SCH,SCH-001254,2170,53771746
SCH,SCH-001255,2262,24230201
SCH,SCH-001256,2474,67426412
SCH,SCH-001257,80,81344862
SCH,SCH-001258,599,17170147
SCH,SCH-001259,2806,59388622
SCH,SCH-001260,1445,76703346
SCH,SCH-001261,1685,86830303
SCH,SCH-001262,331,45109738
SCH,SCH-001263,2156,36810554
SCH,SCH-001264,2980,57802228
SCH,SCH-001265,1248,63604794
SCH,SCH-001266,804,87083341
SCH,SCH-001267,1771,56995391
SCH,SCH-001268,2711,84286913
SCH,SCH-001269,701,36252609
SCH,SCH-001270,1848,55649927
SCH,SCH-001271,1631,95430630
SCH,SCH-001272,2003,26692837
SCH,SCH-001273,1662,89362594
SCH,SCH-001274,605,12152239
SCH,SCH-001275,2448,77409527
SCH,SCH-001276,2310,53158132
SCH,SCH-001277,2194,35966874
SCH,SCH-001278,1398,34216590
SCH,SCH-001279,1627,75817532
SCH,SCH-001280,2711,84286913
SCH,SCH-001281,1910,41737742
SCH,SCH-001282,1451,31183862
SCH,SCH-001283,813,54698618
SCH,SCH-001284,998,61590666
SCH,SCH-001285,2295,46990787
SCH,SCH-001286,2144,41665325
SCH,SCH-001287,1324,72458202
SCH,SCH-001288,934,38204138
SCH,SCH-001289,1954,30833313
SCH,SCH-001290,152,15406577
SCH,SCH-001291,749,67601447
SCH,SCH-001292,1584,86520791
SCH,SCH-001293,1601,41387892
SCH,SCH-001294,69,11101134
SCH,SCH-001295,2898,22425993
SCH,SCH-001296,2483,14253979
SCH,SCH-001297,1728,89541250
SCH,SCH-001298,1187,30944246
SCH,SCH-001299,1989,38402180
SCH,SCH-001300,1146,26935536
SCH,SCH-001301,1098,90611355
SCH,SCH-001302,2136,35045820
SCH,SCH-001303,2251,51367965
SCH,SCH-001304,2078,38551356
SCH,SCH-001305,2968,40158481
SCH,SCH-001306,2433,58052871
SCH,SCH-001307,582,53305731
SCH,SCH-001308,937,52881821
SCH,SCH-001309,2660,74609504
SCH,SCH-001310,1958,23582811
SCH,SCH-001311,2388,18667877
SCH,SCH-001312,2661,87943239
SCH,SCH-001313,505,25706912
SCH,SCH-001314,2563,28699996
SCH,SCH-001315,1623,10978095
SCH,SCH-001316,661,36281402
SCH,SCH-001317,1214,31034531
SCH,SCH-001318,149,64215650
SCH,SCH-001319,822,10370853
SCH,SCH-001320,284,76971243
SCH,SCH-001321,527,26355844
SCH,SCH-001322,2767,77779642
SCH,SCH-001323,243,85584413
SCH,SCH-001324,2007,88399776
SCH,SCH-001325,582,53305731
SCH,SCH-001326,2972,88091841
SCH,SCH-001327,2451,71384698
SCH,SCH-001328,246,43739900
SCH,SCH-001329,2774,25651239
SCH,SCH-001330,381,88960861
SCH,SCH-001331,539,78946993
SCH,SCH-001332,1622,61372134
SCH,SCH-001333,90,39009803
SCH,SCH-001334,1545,44462133
SCH,SCH-001335,2690,52538666
SCH,SCH-001336,2308,13904497
SCH,SCH-001337,1383,78189543
SCH,SCH-001338,137,85102924
SCH,SCH-001339,762,44065587
SCH,SCH-001340,1584,86520791
SCH,SCH-001341,320,61660590
SCH,SCH-001342,1593,78320452
SCH,SCH-001343,1692,62193650
SCH,SCH-001344,1654,31161881
SCH,SCH-001345,61,20204415
SCH,SCH-001346,291,95716350
SCH,SCH-001347,2069,58294486
SCH,SCH-001348,704,97510445
SCH,SCH-001349,2047,25012106
SCH,SCH-001350,1092,95094024
SCH,SCH-001351,2667,46079842
SCH,SCH-001352,817,67937221
SCH,SCH-001353,1131,41208729
SCH,SCH-001354,1358,39029725
SCH,SCH-001355,134,24875109
SCH,SCH-001356,880,14542798
SCH,SCH-001357,160,72624210
SCH,SCH-001358,2194,35966874
SCH,SCH-001359,488,73906952
SCH,SCH-001360,1748,98126574
SCH,SCH-001361,804,87083341
SCH,SCH-001362,1314,81436260
SCH,SCH-001363,2662,84513202
SCH,SCH-001364,1555,75916227
SCH,SCH-001365,555,43005188
SCH,SCH-001366,19,37868462
SCH,SCH-001367,2878,99127258
SCH,SCH-001368,856,55161836
SCH,SCH-001369,2452,84469533
SCH,SCH-001370,1171,49399106
SCH,SCH-001371,701,36252609
SCH,SCH-001372,1221,22913709
SCH,SCH-001373,489,31246090
SCH,SCH-001374,2973,95115329
SCH,SCH-001375,2211,18343342
SCH,SCH-001376,262,75655873
SCH,SCH-001377,2661,87943239
SCH,SCH-001378,546,36911168
SCH,SCH-001379,1355,36358707
SCH,SCH-001380,1210,37425725
SCH,SCH-001381,333,40563463
SCH,SCH-001382,163,78870570
SCH,SCH-001383,407,19819744
SCH,SCH-001384,1329,40930568
SCH,SCH-001385,1593,78320452
SCH,SCH-001386,2075,78782838
SCH,SCH-001387,1005,80935218
SCH,SCH-001388,2039,77636701
SCH,SCH-001389,442,69750285
SCH,SCH-001390,960,13269183
SCH,SCH-001391,1771,56995391
SCH,SCH-001392,381,88960861
SCH,SCH-001393,1390,26699133
SCH,SCH-001394,1098,90611355
SCH,SCH-001395,2967,15838870
SCH,SCH-001396,2234,21860851
SCH,SCH-001397,1406,74731404
SCH,SCH-001398,1094,96643468
SCH,SCH-001399,2828,54431754
SCH,SCH-001400,1749,56080521
SCH,SCH-001401,734,44845000
SCH,SCH-001402,1740,83568190
SCH,SCH-001403,2830,77505434
SCH,SCH-001404,1994,15062785
SCH,SCH-001405,576,23306584
SCH,SCH-001406,116,88306842
SCH,SCH-001407,2035,95667481
SCH,SCH-001408,1891,80822714
SCH,SCH-001409,680,51570260
SCH,SCH-001410,2670,70463012
SCH,SCH-001411,2010,95190598
SCH,SCH-001412,184,56047075
SCH,SCH-001413,2894,93868796
SCH,SCH-001414,291,95716350
SCH,SCH-001415,2381,82568847
SCH,SCH-001416,1169,15598844
SCH,SCH-001417,1731,30344320
SCH,SCH-001418,988,42390660
SCH,SCH-001419,2802,10713121
SCH,SCH-001420,1266,46790628
SCH,SCH-001421,412,34219451
SCH,SCH-001422,2538,75796428
SCH,SCH-001423,1438,58269850
SCH,SCH-001424,2073,12429893
SCH,SCH-001425,2501,46793365
SCH,SCH-001426,3001,77374549
SCH,SCH-001427,3002,42040774
SCH,SCH-001428,3003,26023992
SCH,SCH-001429,3004,98976113
SCH,SCH-001430,3005,36078869
SCH,SCH-001431,3006,64757706
SCH,SCH-001432,3007,82338242
SCH,SCH-001433,3008,97041811
SCH,SCH-001434,3009,51070269
SCH,SCH-001435,3010,60944831
SCH,SCH-001436,3011,84093132
SCH,SCH-001437,3012,16063659
SCH,SCH-001438,3013,65398789
SCH,SCH-001439,3014,75481231
SCH,SCH-001440,3015,29120748
SCH,SCH-001441,3016,82217715
SCH,SCH-001442,3017,54562182
SCH,SCH-001443,3018,12425407
SCH,SCH-001444,3019,99392901
SCH,SCH-001445,3020,70746842
SCH,SCH-001446,3021,53165359
SCH,SCH-001447,3022,88900318
SCH,SCH-001448,3023,53197870
SCH,SCH-001449,3024,15241105
SCH,SCH-001450,3025,72704371
SCH,SCH-001451,3026,49527087
SCH,SCH-001452,3027,36947634
SCH,SCH-001453,3028,95928498
SCH,SCH-001454,3029,73387827
SCH,SCH-001455,3030,72819416
SCH,SCH-001456,3031,68956116
SCH,SCH-001457,3032,47454940
SCH,SCH-001458,3033,86136015
SCH,SCH-001459,3034,42028857
SCH,SCH-001460,3035,38328387
SCH,SCH-001461,3036,50856410
SCH,SCH-001462,3037,57286125
SCH,SCH-001463,3038,27444169
SCH,SCH-001464,3039,16431382
SCH,SCH-001465,3040,27922165
SCH,SCH-001466,3041,48698279
SCH,SCH-001467,3042,39370744
SCH,SCH-001468,3043,22467273
SCH,SCH-001469,3044,20071478
SCH,SCH-001470,3045,91078695
SCH,SCH-001471,3046,96720238
SCH,SCH-001472,3047,96317337
SCH,SCH-001473,3048,30108114
SCH,SCH-001474,3049,49023188
SCH,SCH-001475,3050,21179171
SCH,SCH-001476,3051,61164303
SCH,SCH-001477,3052,60138663
SCH,SCH-001478,3053,86500143
SCH,SCH-001479,3054,18143738
SCH,SCH-001480,3055,64206297
SCH,SCH-001481,3056,67208482
SCH,SCH-001482,3057,39810192
SCH,SCH-001483,3058,77881001
SCH,SCH-001484,3059,69614120
SCH,SCH-001485,3060,52350774
SCH,SCH-001486,3061,22386724
SCH,SCH-001487,3062,85215722
SCH,SCH-001488,3063,25113796
SCH,SCH-001489,3064,83925077
SCH,SCH-001490,3065,14706767
SCH,SCH-001491,3066,83608682
SCH,SCH-001492,3067,93188203
SCH,SCH-001493,3068,82037666
SCH,SCH-001494,3069,83325110
SCH,SCH-001495,3070,30855976
SCH,SCH-001496,3071,67784257
SCH,SCH-001497,3072,65649537
SCH,SCH-001498,3073,68228907
SCH,SCH-001499,3074,13687460
SCH,SCH-001500,3075,56036657
VOC,VOC-000001,2573,52846556
VOC,VOC-000002,260,52253072
VOC,VOC-000003,877,11550868
VOC,VOC-000004,467,37281556
VOC,VOC-000005,377,81751708
VOC,VOC-000006,2465,27632071
VOC,VOC-000007,2222,93582589
VOC,VOC-000008,2750,21056868
VOC,VOC-000009,367,67299090
VOC,VOC-000010,1742,14737076
VOC,VOC-000011,1037,41110667
VOC,VOC-000012,1951,71215394
VOC,VOC-000013,2935,16633532
VOC,VOC-000014,1719,23089706
VOC,VOC-000015,425,76183001
VOC,VOC-000016,281,43866730
