beneficiary_id,full_name,national_id_no,mobile_number,email,dob,gender,county,sub_county,ward,address,enrollment_date,status,household_size,employment_status,monthly_income,support_type,beneficiary_category
PLUS-000111,veronica githua,43800407,254 788 269 03,veronica.githua@gmail.com,1987-12-07,MALE,Nakuru,Rongai,Visoi,"Plot 104, Lane 1, Ngong",06-12-2023,inactive,5,Unemployed,27500,Medical Cover,Orphan
PLUS-000112,grace wanjala,97108374,254 103 280 73,grace.wanjala@yahoo.com,1978-08-11,FEMALE,Nyeri,Mukurweini,Rugi,"Plot 198, Lane 9, Limuru",2025-03-26,pending,3,Employed,44000,Education Support,Widow
PLUS-000113,ruth kioko,78189543,254 756 697 93,ruth.kioko@gmail.com,1987-07-19,MALE,Kakamega,Ikolomani,Idakho North,"Plot 165, Lane 14, Mugumo",2026-04-16,pending,1,Employed,70500,Cash Transfer,PWD
PLUS-000114,rweria kipsang maina,90102255,254 767 505 66,rweria.maina@hotmail.com,1977-12-10,MALE,,Dagoretti South,Uthiru,"Plot 341, Lane 5, Westlands",09/08/2026,pending,Not Provided,Retired,31000,Cash Transfer,Elderly
PLUS-000115,chepkoech marete,1001-6145,254 701 205 36,,1992-07-28,MALE,Nairobi,Kibra,Laini Saba,"Plot 339, Lane 7, Mugumo",,active,Unknown,Unemployed,35000,Cash Transfer,Elderly
PLUS-000116,john otieno,82914021,254 705 714 69,john.otieno@gmail.com,1975-12-12,FEMALE,Kiambu,Kiambu,Kihara,"Plot 56, Lane 16, Ruiru",11-04-2024,pending,4,Retired,17500,Food Support,Vulnerable
PLUS-000117,wambui mulnadi,41897383,254 111 505 25,wambui_mulandi@gmail.com,20051019,Male,Nairobi,Lang'ata,Mugumu-ini,"Plot 60, Lane 15, Thika Superhighway",08-Aug-2025,INACTIVE,1,Employed,20500,Medical Cover,Widow
PLUS-000118,mutua nduinda,28282183,254 786 259 67,mutua.ndunda@gmail.com,1989-05-23,MALE,Nairobi,Kibra,Lindi,"Plot 144, Lane 17, Kiambu",21-08-2023,inactive,1,Unemployed,16000,Cash Transfer,Vulnerable
PLUS-000119,joseph cheronoo,39-450-832,254 773 570 89,joseph.cherono@yahoo.com,1976-12-01,MALE,KIAMBU,Kiambu,Riabai,"House 274, Ngong Road Road, Kasarani",11-19-2024,active,5,Self-Employed,16500,Food Support,Widow
PLUS-000120,muriuki simiyu,Not Provided,254 722 006 92,m.s@yahoo.com,05/25/1992,Male,Kisumu,Muhoroni,Ombeyi,Plot 340 Lane 5 Kilimani,12/27/2025,I,1,Self-Employed,37000,Cash Transfer,PWD
PLUS-000121,kariuki baya,62193650,254 781 981 57,kariuki.baya@hotmail.com,1973-08-16,MALE,Machakos,Matungulu,Matungulu West,"House 318, Langata Avenue, Mugumo",2026-06-29,active,6,Employed,58500,Medical Cover,Vulnerable
PLUS-000122,nyambura vincent langat,98451307,254 703 945 59,nyambura.langat@gmail.com,Not Provided,FEMALE,Trans Nzoia,,Hospital,"Plot 350, Lane 16, Kiambu",01/29/2024,Unknown,3,Retired,34000,Business Grant,PWD
PLUS-000123,irene ronald kaimenyi,27627784,254 704 532 66,irene.kaimenyi@outlook.com,1983-03-17,FEMALE,Kakamega,Mumias West,Etenje,"House 173, Thika Superhighway Street, Moi Avenue",05-09-2025,inactive,2,Self-Employed,30000,Business Grant,Orphan
PLUS-000124,nasimiyu janet awuor,98826024,254 749 482 18,nasimiyu.awuor@gmail.com,2001-06-08,FEMALE,Nairobi,Dagoretti South,Waithaka,"Plot 315, Lane 14, Waiyaki",18-08-2025,active,5,Unemployed,28500,Medical Cover,Vulnerable
PLUS-000125,okoth kimeu tsuma,47171787,254 717 024 85,okoth.tsuma@gmail.com,1985-12-01,MALE,Kakamega,Khwisero,Kisa East,"Plot 2, Lane 17, Limuru",29/10/2025,pending,4,Self-Employed,64500,Food Support,Orphan
PLUS-000126,kipkemboi momanyi,60-455-763,254 117 548 92,kipkemboi.momanyi@gmail.com,1999-06-24,FEMALE,Kiambu,Lari,Kijabe,"House 10, Thika Superhighway Avenue, Kenyatta",20241206,active,3,Employed,56500,Education Support,Orphan
PLUS-000127,aoko njoroge,93415939,254 772 554 83,Not Provided,Unknown,MALE,Kisumu,Kisumu East,Kolwa East,"House 50, Kileleshwa Road, Lavington",12/19/2025,pending,1,Self-Employed,17000,Cash Transfer,Widow
PLUS-000128,micah collins mukhwana,42400492,0735-582-86,micah.mukhwana@gmail.com,1955-04-11,FEMALE,Not Provided,Subukia,Kabazi,"Plot 235, Lane 5, Lenana",28/12/2026,inactive,6,Self-Employed,,Food Support,Widow
PLUS-000129,jonathan keneei,88380820,254 101 383 82,jonathan.kenei@gmail.com,Unknown,FEMALE,Unknown,Limuru,Limuru East,"Plot 131, Lane 5, Lenana",17-Jun-2025,active,2,Student,55000,Education Support,Orphan
PLUS-000130,rose achieng musyimi,64914054,254 106 235 57,rose.musyimi@gmail.com,1982-03-23,MALE,,Shinyalu,Not Provided,"Plot 299, Lane 17, Kangundo",01/05/2024,pending,Unknown,Unemployed,116000,Food Support,Youth
PLUS-000131,n. mulandi,23756993,+25479464678,ndunge.mulandi@gmail.com,1999-05-26,MALE,Kilifi,Malindi,Shella,"House 337, Juja Road, Kasarani",30/08/2024,pending,1,Unemployed,43000,Food Support,PWD
PLUS-000132,kipkemboi chepkirui mwakisha,38554192,254 782 202 95,kipkemboi.mwakisha@gmail.com,1987-05-20,MALE,Nyeri,Tetu,Not Provided,,2026-02-09,inactive,4,Not Provided,31500,Business Grant,Widow
PLUS-000133,kinya isaac kioko,76183001,254 732 694 09,kinya.kioko@outlook.com,2001-10-11,FEMALE,Kiambu,Githunguri,Ngewa,"Plot 458, Lane 19, Kikuyu",06-29-2025,inactive,2,Self-Employed,109000,Business Grant,Orphan
PLUS-000134,achieng opiyo githinji,58294486,254 794 181 32,achieng.githinji@outlook.com,1989-03-23,FEMALE,Turkana,Turkana West,Letea,"Plot 263, Lane 15, Lenana",16-Dec-2023,active,3,Student,40500,Medical Cover,Elderly
PLUS-000135,judy mungai,12135165,254 751 068 67,judy.mungai@hotmail.com,1988-09-23,MALE,Uasin Gishu,Soy,Segero/Barsombe,"Plot 301, Lane 17, Ngong Road",29 Jun 2026,active,1,Unemployed,162000,Medical Cover,Elderly
PLUS-000136,nabwire kimutai,10853065,254 722 232 18,nabwire.kimutai@hotmail.com,1977-05-22,MALE,Kilifi,Kaloleni,Mwanamwinga,"Plot 290, Lane 6, Kileleshwa",18-01-2026,pending,11,Student,24000,Medical Cover,Vulnerable
PLUS-000137,nahum aoko munyao,96025578,254 108 848 98,nahum.munyao@gmail.com,1985-11-03,MALE,Uasin Gishu,Ainabkoi,Kapsoya,"House 96, Limuru Drive, Jogoo",08-29-2026,inactive,3,Employed,42000,Business Grant,PWD
PLUS-000138,onditi maingi,51940537,254 722 910 38,onditi.maingi@gmail.com,1998-11-15,MALE,Uasin Gishu,Kesses,Cheptiret/Kipchamo,"House 61, Tom Mboya Drive, Lavington",06-Nov-2026,inactive,2,Student,85500,Cash Transfer,Orphan
PLUS-000139,gakunyi mwakisha,68719406,254 103 970 07,gakunyi.mwakisha@outlook.com,1993-02-03,FEMALE,Kilifi,Kilifi North,Tezo,"Plot 54, Lane 20, Likoni",09-Sep-2023,inactive,4,Student,45000,Business Grant,Orphan
PLUS-000140,wachira simiysu,74554953,254 757 722 80,wachira.simiyu@gmail.com,2005-07-03,MALE,Kiambu,Ruiru,Kahawa Sukari,"House 141, Langata Avenue, Ngong",06/01/2026,pending,5,Employed,31500,Medical Cover,Vulnerable
PLUS-000141,zechariah mutua nzioka,48785862,254 787 518 52,zechariah.nzioka@outlook.com,1986-09-14,FEMALE,Mombasa,Changamwe,Changamwe,"Plot 454, Lane 12, Kenyatta",25-Dec-2023,inactive,2,Self-Employed,138500,Education Support,Elderly
PLUS-000142,esther simiyu,55049676,254 113 386 67,esther.simiyu@yahoo.com,1996-01-18,FEMALE,Bomet,Konoin,Boito,"House 317, Mombasa Road Street, Thika",06 Aug 2026,inactive,3,Retired,10000,Medical Cover,Vulnerable
PLUS-000143,jebet mutwiri ndunda,40438156,254 774 899 67,jebet.ndunda@yahoo.com,1957-06-10,male,Mombasa,Jomvu,Mikindani,"plot 147, lane 6, kasarani",08/10/2026,Pending,7,Unknown,65000,Food Support,Elderly
PLUS-000144,nanjala mutwiri kipchumba,,254 764 552 65,Not Provided,2001-03-27,FEMALE,Nairobi,Kibra,Laini Saba,"Plot 326, Lane 19, Garden Estate",30 Jan 2026,,5,Self-Employed,18500,Cash Transfer,Vulnerable
PLUS-000145,daniel muthuri,75910139,254 114 512 39,daniel.muthuri@gmail.com,1986-11-21,MALE,Machakos,Kangundo,Kangundo North,"House 7, Lavington Street, Waiyaki",31 Jan 2024,pending,8,Unemployed,13500,Food Support,PWD
PLUS-000146,kanampiu kinyue,2098-5043,254 739 971 79,k.kinyua@gmail.com,2001-05-16,MALE,Kiambu County,Limuru,Bibirioni,"Plot 306, Lane 11, Ruiru",11-Jan-25,active,2,Student,23500,Education Support,Vulnerable
PLUS-000147,wekesa mabka,89646079,254 731 879 63,wekesa.mbaka@gmail.com,1976-12-27,MALE,Kisumu,Kisumu West,South West Kisumu,"Plot 211, Lane 11, Kenyatta",30/06/2025,active,5,Unemployed,91000,Food Support,PWD
PLUS-000148,w. mwendwa,70053039,254 113 034 96,wairimu.mwendwa@gmail.com,1999-09-24,FEMALE,Trans Nzoia,Endebess,,"House 120, Lavington Road, Karen",Not Provided,active,Not Provided,Retired,22500,Business Grant,Youth
PLUS-000149,muthuri maina leshan,83362808,254 744 042 44,muthuri.leshan@outlook.com,1976-06-24,FEMALE,Machakos,Masinga,Muthesya,"Plot 72, Lane 15, Outering",31/01/2024,active,5,Employed,Not Provided,Business Grant,Orphan
PLUS-000150,judith chepkorir githua,89648700,254 109 187 64,judith.githua@gmail.com,1968-03-15,MALE,KIAMBU,LARI,KAMBURU,"Plot 130, Lane 17, Kilimani",15/09/2023,inactive,5,Employed,49500,Food Support,Vulnerable
PLUS-000151,habakkuk dorothy chepkorir,54-431-754,254 772 638 46,habakkuk.chepkorir@gmail.com,1971-03-25,FEMALE,Nairobi,Westlands,Parklands,"Plot 146, Lane 5, Kikuyu",20251001,active,8,Retired,17000,Medical Cover,Youth
PLUS-000152,marete senteu,79523642,Not Provided,Unknown,Not Provided,Female,Kilifi,Malindi,Jilore,"PLOT 78, LANE 6, THIKA",22-Sep-2024,INACTIVE,5,Retired,15500,Food Support,PWD
PLUS-000153,edith achieng,31958106,254 109 554 99,edith.achieng@yahoo.com,1971-06-24,MALE,Kilifi,Kilifi South,Chasimba,Not Provided,09-20-2026,pending,,Employed,122000,Medical Cover,Elderly
PLUS-000154,philemon moaka,Unknown,254 721 007 51,philemon.mogaka@yahoo.com,2004-04-21,MALE,Meru,South Imenti,Nkuene,"Plot 81, Lane 19, Westlands",22/11/2026,inactive,4,Student,52500,Food Support,PWD
PLUS-000155,ruth kagwe,91037151,254 102 303 26,ruth.kagwe@gmail.com,1973-03-20,MALE,Nyeri,Othaya,Ngaru,"Plot 208, Lane 18, Ngong",04/08/2023,inactive,4,Retired,36500,Medical Cover,Youth
PLUS-000156,mogaka musala,43091057,254 768 664 69,mogaka.musalia@yahoo.com,1956-05-01,MALE,Machakos,Unknown,,Unknown,20230830,active,9,Employed,34000,Business Grant,Elderly
PLUS-000157,wangari wanjala,95667481,,wangari.wanjala@gmail.com,1967-06-20,FEMALE,Trans Nzoia,Saboti,Machewa,"Plot 174, Lane 9, Athi River",,inactive,7,Retired,Unknown,Business Grant,Youth
PLUS-000158,mworoa musyimi,45831935,254 782 502 08,mworoa.musyimi@gmail.com,1987-01-06,FEMALE,Nyeri,Unknown,Mukurwe-ini West,"House 108, Kangundo Drive, Tom Mboya",06-06-2023,pending,Not Provided,Employed,26500,Business Grant,PWD
PLUS-000159,chepngeno  mulwa,18037525,,Not Provided,Not Provided,MALE,Trans Nzoia,Kiminini,Nabiswa,"Plot 355, Lane 11, Kasarani",26-Nov-2026,pending,1,Retired,43000,Cash Transfer,Elderly
PLUS-000160,masinde saalim,49707312,254 101 103 88,Unknown,2004-02-16,MALE,Kakamega,Ikolomani,Idakho South,"Plot 245, Lane 20, Ruaraka",11-18-2024,active,Unknown,Unknown,11000,Cash Transfer,Youth
PLUS-000161,opiyo grace awuor,40563463,254 725 138 39,opiyo.awuor@yahoo.com,1981-09-21,MALE,Nakuru,Molo,Turi,"Plot 272, Lane 9, Moi Avenue",22/05/2026,active,3,Employed,20000,Education Support,Vulnerable
PLUS-000162,atieno kipkirui gichuru,57277284,254 102 627 53,atieno.gichuru@gmail.com,1981-12-25,FEMALE,Nakuru,Kuresoi South,Amalo,"Plot 396, Lane 8, Athi River",2023-02-10,inactive,4,Retired,22000,Medical Cover,Vulnerable
PLUS-000163,gathoni bett,71524281,254 725 897 39,gathoni.bett@gmail.com,2003-05-21,MALE,Machakos,Machakos Town,Mutituni,"Plot 406, Lane 20, Parklands",01/03/2025,pending,6,Unemployed,93000,Medical Cover,Elderly
PLUS-000164,gichuru githua,79805302,+254 746 890 58,gichuru.githua@hotmail.com,2001-02-07,FEMALE,Machakos,Yatta,Kithimani,"House 41, Lenana Avenue, Juja",12-11-2026,active,3,Self-Employed,18000,Food Support,Orphan
PLUS-000165,kimani nasimiyu kinya,51-575-089,254 767 237 79,nasimiyu.kimani@gmail.com,1999-10-17,MALE,Kilifi,Malindi,Kakuyuni,"House 397, Kilimani Drive, Kangundo",2024-01-06,inactive,7,Retired,52000,Business Grant,PWD
PLUS-000166,anna musyoka,60524625,254 111 100 16,anna.musyoka@hotmail.com,1959-05-08,MALE,Kakamega,Shinyalu,Isukha West,"House 201, Mugumo Avenue, Kikuyu",12-Aug-2025,active,6,Self-Employed,140500,Food Support,Widow
PLUS-000167,ondieki wambui okello,69082766,254 799 469 51,ondieki.okello@gmail.com,1985-05-21,MALE,Kiambu,Kikuyu,Sigona,"Plot 203, Lane 5, Kileleshwa",29-Jun-2023,pending,9,Employed,17500,Medical Cover,Elderly
PLUS-000168,ndinda florence situma,69-843-840,+25470182160,ndinda.situma@yahoo.com,2003-05-22,FEMALE,Kisumu,Nyakach,Central Nyakach,"Plot 209, Lane 12, Kitisuru",2024-02-26,pending,3,Self-Employed,22500,Education Support,PWD
PLUS-000169,cherono nahum mungai,46797799,254 785 772 09,cherono.mungai@gmail.com,1994-10-03,FEMALE,Trans Nzoia,Cherangany,Cherangany/Suwerwa,"Plot 192, Lane 18, Ngong Road",2024-08-07,active,4,Unemployed,31500,Medical Cover,PWD
PLUS-000170,kebaso njoroge,41523901,254 797 267 47,kebaso.njoroge@gmail.com,2001-01-10,FEMALE,Nakuru,KuresoiNorth,Nyota,"Plot 226, Lane 4, Likoni",04-Dec-24,active,3,Employed,10500,Medical Cover,Youth
PLUS-000171,rose ruth adoyo,39 398 504,254 762 132 51,,1984-07-06,FEMALE,Bungoma,Kabuchai,,"Plot 251, Lane 2, Waiyaki",19-Dec-26,inactive,2,,87000,Education Support,Vulnerable
PLUS-000172,emily irene mukhwana,76739837,+254 732 449 22,emily.mukhwana@yahoo.com,1993-09-09,MALE,Bungoma,Webuye West,Matulo,"House 462, Kangundo Drive, Kileleshwa",2026-06-19,pending,2,Retired,52500,Cash Transfer,Orphan
PLUS-000173,ombati ochieng,25952450,254 713 564 41,ombati.ochieng@outlook.com,1999-05-18,MALE,Machakos,Machakos Town,Machakos Central,"Plot 245, Lane 4, Moi Avenue",25/08/2025,active,4,Self-Employed,16000,Business Grant,Elderly
PLUS-000174,onyango kiohika,2333-0923,254 111 064 54,onyango.kihika@gmail.com,1983-08-12,MALE,Nairobi,Westlands,Kitisuru,"Plot 283, Lane 10, Mombasa Road",06/10/2025,active,7,Self-Employed,32500,Business Grant,Vulnerable
PLUS-000175,kilonzo korir,39096346,254 744 754 43,kilonzo78@outlook.com,21-04-1991,FEMALE,Kakamega,Khwisero,Kisa West,"House 55, Kasarani Avenue, Westlands",02/02/2026,INACTIVE,5,Employed,18000,Education Support,PWD
PLUS-000176,kipkorir wachia,62731823,254 778 894 10,kipkorir.wachira@yahoo.com,1972-05-26,MALE,Kakamega,Mumias West,West Wanga,"House 293, Parklands Drive, Kangundo",28/08/2026,active,11,Student,16000,Education Support,Youth
PLUS-000177,anna gikonyo,37868462,254 774 232 84,anna.gikonyo@gmail.com,1955-11-10,FEMALE,Kilifi,Malindi,Shella,"House 428, Lavington Street, Karen",01/21/2025,active,10,Self-Employed,42500,Cash Transfer,Orphan
PLUS-000178,kerubo wamuyu,71631699,254 761 265 64,kerubo.wamuyu@outlook.com,1954-11-22,FEMALE,Nakuru,Nakuru Town West,London,"House 292, Likoni Road, Garden Estate",2026-09-17,inactive,3,Student,50000,Education Support,Youth
PLUS-000179,kevin mulandi,79509204,254 103 427 42,kevin.mulandi@outlook.com,2000-02-04,MALE,Mombasa,Likoni,Bofu,"Plot 465, Lane 15, Thika Superhighway",04-11-2023,pending,6,Unemployed,10500,Medical Cover,Orphan
PLUS-000180,chebet odhiambo deborah,89627368,254 772 549 97,odhiambo.chebet@gmail.com,1968-10-25,MALE,Nairobi,DagorettiSouth,Riruta,"House 234, Karen Road, Juja",2023-11-14,inactive,2,Self-Employed,48000,Food Support,Vulnerable
PLUS-000181,mwangi kerubo,70 081 394,254 115 633 95,kerubo.mwangi@gmail.com,1965-12-18,FEMALE,Nairobi,Westlands,Kangemi,"Plot 449, Lane 1, Ngong Road",15-Jul-2023,inactive,4,Self-Employed,16000,Business Grant,Elderly
PLUS-000182,wachira ntegwa,35 849 313,254 761 463 70,wachira.ndegwa@gmail.com,1988-08-03,FEMALE,Kiambu,Lari,Kijabe,"Plot 274, Lane 13, Lavington",19/04/2026,pending,2,Unemployed,23500,Cash Transfer,Widow
PLUS-000183,wanjiru mbaka juma,60267929,254 767 300 11,wanjiru.juma@gmail.com,1978-05-07,FEMALE,Kiambu,Kabete,Kabete,"Plot 235, Lane 12, Ngong Road",31-Oct-2023,active,4,Employed,9500,Medical Cover,Elderly
PLUS-000184,auma masinde,61378412,254 764 488 13,auma.masinde@hotmail.com,1997-03-15,MALE,Nairobi,DagorettiNorth,Kileleshwa,"Plot 56, Lane 14, Ruaraka",14-May-2025,pending,4,Employed,61000,Business Grant,Youth
PLUS-000185,kipkemoi omra,38186515,254 108 808 72,kipkemoi.omar@yahoo.com,1983-12-15,MALE,Bungoma,Kimilili,Kibingei,"House 231, Thika Road, Kenyatta",2023-08-21,active,3,Unemployed,47000,Cash Transfer,Elderly
PLUS-000186,musyoka nduku,63287172,254 732 802 56,musyoka.nduku@hotmail.com,1980-05-17,FEMALE,Mombasa,Kisauni,Bamburi,"House 456, Kiambu Road Drive, Ngong Road",12-08-2023,active,3,Unemployed,18500,Food Support,Widow
PLUS-000187,daniel onditi gacheru,18 537 725,254 799 641 17,daniel.gacheru@gmail.com,1965-02-19,FEMALE,Bomet,Chepalungu,Kongasis,"Plot 232, Lane 12, Lenana",23-Feb-2023,pending,2,Unknown,34000,Cash Transfer,Vulnerable
PLUS-000188,awuor onditi tsuma,60890181,254 737 325 35,awuor74@yahoo.com,1990-12-14,Female,Meru,Igembe Central,Kiegoi,"PLOT 129, LANE 19, LIKONI",12-Jan-2023,INACTIVE,4,Retired,32500,Cash Transfer,Widow
PLUS-000189,zechariah sigei,18158813,254 706 389 86,zechariah.sigei@gmail.com,1988-02-05,FEMALE,Machakos,Kangundo,Kangundo Central,"Plot 144, Lane 4, Ruaraka",19-Feb-2025,inactive,3,Unemployed,22000,Education Support,Vulnerable
PLUS-000190,flora nziuka,47628190,254 744 322 47,flora.nzioka@gmail.com,1973-01-21,MALE,Nakuru,Kuresoi South,Amalo,"Plot 239, Lane 13, Thika Superhighway",10/12/2025,pending,2,Retired,69000,Food Support,Widow
PLUS-000191,awuor chebet ndegwa,55562227 ,076 807 053,awuor.ndegwa@yahoo.com,1967-10-24,FEMALE,Kakamega,Shinyalu,Isukha West,"Plot 223, Lane 19, Mombasa Road",08-12-2025,pending,2,Unemployed,8000,Medical Cover,PWD
PLUS-000192,kemunto kenei,57560131,254 711 217 59,kemunto.kenei@yahoo.com,1992-12-07,MALE,Kilifi,Malindi,Malindi Town,"House 267, River Road Avenue, River Road",20250705,Unknown,4,Employed,74000,Medical Cover,Elderly
PLUS-000193,veronica margaret kamau,32280888,254 776 344 27,veronica.kamau@outlook.com,1998-12-17,FEMALE,Meru,Central Imenti,Mwangathia,"House 109, Ngong Road Drive, Ruaraka",08-11-2023,active,4,Retired,18000,Cash Transfer,Vulnerable
PLUS-000194,jonah nduku koech,53558017,Not Provided,jonah.koech@gmail.com,1950-06-06,MALE,Kakamega,Lugari,Chekalini,Not Provided,27-09-2025,active,4,Student,8000,Education Support,PWD
PLUS-000195,gitobu katua,52459428,073 462 912,gitobu.katua@hotmail.com,1984-04-12,FEMALE,MERU,IGEMBE CENTRAL,KIEGOI,"Plot 107, Lane 20, Tom Mboya",14-Feb-2025,inactive,4,Employed,200000,Cash Transfer,PWD
PLUS-000196,muthoka wamalwa,90824141,254 739 607 77,,1988-02-22,MALE,Bomet,Konoin,,"Plot 325, Lane 14, Thika Superhighway",28/04/2024,pending,4,Self-Employed,51500,Cash Transfer,Elderly
PLUS-000197,anyango chepkoech barasa,74318409,254 774 305 75,anyango.barasa@gmail.com,1957-10-26,MALE,Kisumu,Kisumu West,West Kisumu,"House 117, Uhuru Street, Athi River",27-09-2026,pending,3,Employed,38500,Cash Transfer,PWD
PLUS-000198,wangeci oduya nanjala,73841911,254 784 080 14,wangeci.nanjala@gmail.com,1992-04-25,MALE,Kiambu,Limuru,Limuru Central,"House 113, Kenyatta Drive, Thika Superhighway",20240328,active,1,Self-Employed,15000,Medical Cover,Vulnerable
PLUS-000199,wambui musila,99543733,254 745 845 69,wambui.musila@gmail.com,1983-10-25,MALE,Kisumu,Kisumu Central,Shauri Moyo,"House 29, Juja Street, Kangundo",Unknown,active,Unknown,Unemployed,31500,Education Support,Vulnerable
PLUS-000200,nicholas jeremiah kamau,18815479,254 105 362 45,nicholas.kamau@gmail.com,1993-05-18,MALE,Kisumu,Nyando,Kobura,"Plot 337, Lane 17, Kilimani",21/02/2026,active,5,Unemployed,10000,Education Support,PWD
PLUS-000201,jepchumba mwikali,49585077,254 734 128 65,jepchumba.mwikali@hotmail.com,1995-04-16,MALE,Nairobi,Dagoretti North,Gatina,"House 23, Ngong Avenue, Ruiru",28 Jan 2025,pending,2,Self-Employed,56500,Food Support,PWD
PLUS-000202,faith oduya ongeri,79886887,254 116 045 89,faith.ongeri@gmail.com,1982-02-02,FEMALE,Nairobi,Lang'ata,Nyayo Highrise,"Plot 74, Lane 14, Waiyaki",05/02/2024,pending,7,Employed,131000,Education Support,PWD
PLUS-000203,david kilonzo,83206688,254 753 589 07,david.kilonzo@gmail.com,1985-11-19,FEMALE,Bungoma,Kabuchai,Bwake/Luuya,"House 205, Limuru Road, Tom Mboya",2026-03-24,inactive,2,Student,78500,Education Support,Widow
PLUS-000204,patrick senteu otieno,14305217,254 114 064 00,patrickotieno@hotmail.com,28-04-1962,F,Kakamega,Mumias West,Mutema,House 421 Lavington Street Garden Estate,19-May-2023,Active,6,Unemployed,12500,Medical Cover,Youth
PLUS-000205,kipchirchir nabea namukhula,45488502,254 719 744 89,kipchirchir.namukhula@outlook.com,1989-07-02,FEMALE,Kisumu,Seme,West Seme,"Plot 306, Lane 1, Outering",18-Jul-26,pending,7,Student,44500,Business Grant,Youth
PLUS-000206,rose wadada,82978165,254 712 003 67,rose.wadada@gmail.com,1984-05-19,FEMALE,Kiambu,Ruiru,Kahawa Wendani,"Plot 158, Lane 16, Kiambu Road",06/19/2026,pending,7,Retired,66000,Cash Transfer,Youth
PLUS-000207,nyambura ochieng,20324372,254 787 966 78,nyambura.ochieng@gmail.com,Not Provided,FEMALE,Kiambu,Kikuyu,Nachu,,25 Oct 2023,,5,Retired,31000,Education Support,PWD
PLUS-000208,kimeu omar,78238599,254 733 873 28,kimeu.omar@gmail.com,1995-09-13,MALE,Kiambu,Ruiru,Gatong'ora,"Plot 312, Lane 8, Tom Mboya",02/02/2023,inactive,5,Unemployed,37500,Medical Cover,Elderly
PLUS-000209,gichuru mwamburi,67327320,254 722 197 29,gichuru.mwamburi@hotmail.com,1995-08-09,MALE,Unknown,Kanduyi,West Sang'alo,"Plot 215, Lane 3, Parklands",2026-03-08,Not Provided,3,Employed,84000,Medical Cover,PWD
PLUS-000210,jebiwott kemei,46799123,254 743 325 59,jebiwott.kemei@gmail.com,2003-08-18,FEMALE,Bungoma,Webuye East,Ndivisi,"House 347, Kangundo Street, Kenyatta",16 Feb 2023,inactive,5,Self-Employed,11500,Education Support,Vulnerable
PLUS-000211,kimeu ongeri,77953970,254 735 677 97,kimeu.ongeri@hotmail.com,1998-02-24,MALE,Nyeri,Mathira,Konyu,"Plot 75, Lane 1, Parklands",02/04/2026,active,6,Self-Employed,200000,Cash Transfer,Vulnerable
